id_ocorrencia;local_ocorrencia;latitude_ocorrencia;longitude_ocorrencia;data_ocorrencia;hora_ocorrencia;presen_agen_segur_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia;qtd_ferido_civil_ocorrencia;qtd_ferido_agen_segur_ocorrencia;estado_id;cidade_id;nome_cidade;cod_ibge_cidade;gentilico_cidade;populacao_cidade;area_cidade;densidade_demo_cidade;nome_estado;uf_estado;cod_ibge_estado;homem_qtd_mortos_oc;homem_qtd_feridos_oc;mulher_qtd_mortos_oc;mulher_qtd_feridos_oc;chacina_oc;chacina_qtd_mortos_oc;chacina_unidades_policiais_oc;ag_seguranca_vitima_oc;ag_seguranca_mortos_status_oc;ag_seguranca_feridos_status_oc;bala_perdida_oc;bala_perdida_qtd_mortos_oc;bala_perdida_qtd_feridos_oc;interior_residencia_oc;interior_residencia_qtd_mortos_oc;interior_residencia_qtd_feridos_oc;imediacao_ensino_oc;imediacao_ensino_qtd_mortos_oc;imediacao_ensino_qtd_feridos_oc;vitima_crianca_oc;vitima_crianca_qtd_mortos_oc;info_adicional_crianca_morta_oc;vitima_crianca_qtd_feridos_oc;info_adicional_crianca_ferida_oc;vitima_adolescente_oc;vitima_adolescente_qtd_mortos_oc;info_adicional_adolescente_morto_oc;vitima_adolescente_qtd_feridos_oc;info_adicional_adolescente_ferido_oc;vitima_idoso_oc;vitima_idoso_qtd_mortos_oc;info_adicional_idoso_morto_oc;vitima_idoso_qtd_feridos_oc;info_adicional_idoso_ferido_oc;informacao_via_oc;descricao_via_interrompida_oc;data_interrupcao_via_oc;data_liberacao_via_oc;outros_recortes;motivo_principal;motivo_complementar
52044;Vila Aliança - Bangu, Rio de Janeiro - RJ, Brasil;-22.8694071;-43.4790849;09/09/2022;18:15:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52045;Beira- Jacarezinho, Rio de Janeiro - RJ, Brasil;-22.887238535672108;-43.2562346052101;09/09/2022;18:23:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52047;Vila Moreti -Bangu, Rio de Janeiro - RJ, Brasil;-22.8647887;-43.4684727;10/09/2022;01:17:00;1;0;0;2;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;2;0;0;Não;0;14 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52049;Estrada dos Bandeirantes - Jacarepaguá, Rio de Janeiro - RJ, Brasil;-22.9661442;-43.4114729;09/09/2022;18:00:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52050;Cachambi, Rio de Janeiro - RJ, Brasil;-22.8899874;-43.2736259;10/09/2022;07:50:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52051;Arrastão, São Gonçalo - RJ, Brasil;-22.8766521;-43.0042249;10/09/2022;14:00:00;1;2;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;1;0;1;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52052;Rio Sena - Salvador - BA, Brasil;-12.87963384947706;-38.46946946137695;10/09/2022;10:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Bar,Outros;Execução;Outro
52053;Rua Clarimundo de Melo- Quintino Bocaiuva, Rio de Janeiro - RJ, Brasil;-22.8944034;-43.321228;10/09/2022;17:35:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52054;Mercado de Santa Bárbara - Avenida José Joaquim Seabra - Pelourinho, Salvador - BA, Brasil;-12.9708064;-38.5073695;10/09/2022;15:00:00;0;1;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
52055;Estrada do Realengo - Padre Miguel, Rio de Janeiro - RJ, Brasil;-22.880022;-43.4499976;03/09/2022;12:00:00;1;0;1;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Sim;Aposentado / exonerado;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;
52061;Complexo do Lins- Lins de Vasconcelos, Rio de Janeiro - RJ, Brasil;-22.9128608;-43.2845096;10/09/2022;22:27:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52062;Rua Getulio - Todos os Santos, Rio de Janeiro - RJ, Brasil;-22.891772728189927;-43.27811584945983;10/09/2022;23:05:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52064;Avenida Pinto de Aguiar - Pituaçu, Salvador - BA, Brasil;-12.950873104082518;-38.409076699475094;10/09/2022;15:00:00;1;0;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Perseguição;Tentativa/Roubo;Ação policial
52065;Bateau Mouche -Praça Seca, Rio de Janeiro - RJ, Brasil;-22.9059533;-43.3544888;11/09/2022;09:50:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52066;Travessa Rio do Pau - Pavuna, Rio de Janeiro - RJ, Brasil;-22.8131943;-43.3796282;11/09/2022;02:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52067;Colinas de Mussurunga, Mussurunga I-Salvador/BA;-12.912310414613275;-38.369873715344234;11/09/2022;02:00:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Tiroteio contínuo;Não identificado;Não identificado
52068;Colinas de Mussurunga-Mussurunga I, Salvador - BA, Brasil;-12.912436039750599;-38.369665121704095;11/09/2022;03:00:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;Não identificado
52069;Colinas de Mussurunga- Mussurunga I, Salvador - BA, Brasil;-12.912185058834435;-38.36975095239257;11/09/2022;04:00:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;Não identificado
52070;Rua Ângelo Dantas- Cascadura, Rio de Janeiro - RJ, Brasil;-22.8813673;-43.3307513;11/09/2022;15:05:00;0;1;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;
52071;Polêmica -Brotas, Salvador - BA, Brasil;-12.986395559745247;-38.471250246032724;11/09/2022;00:00:00;1;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;Não identificado
52072;Rua Simone Barradas - Jardim Nova Esperanca, Salvador - BA, Brasil;-12.9111115;-38.4200128;11/09/2022;08:49:00;1;0;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;0;Não;0;PM;Não;;;Sim;0;1;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Perseguição;Tentativa/Roubo;Ação policial
52073;Estrada João Paulo -Honório Gurgel, Rio de Janeiro - RJ, Brasil;-22.8385103;-43.3623327;11/09/2022;12:00:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;
52074;Austin, Nova Iguaçu - RJ, Brasil;-22.7201738;-43.5246361;11/09/2022;08:00:00;1;1;0;0;0;19;3643;Nova Iguaçu;3303500;iguaçuano;796257;52125;1.53;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Briga;
52075;Morro Da Mina - Olinda, Nilópolis - RJ, Brasil;-22.8148139;-43.4025819;11/09/2022;19:05:00;0;0;0;0;0;19;3640;Nilópolis;3303203;nilopolitano;157425;1939;8.12;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52078;Jardim das Margaridas, Salvador - BA, Brasil;-12.9016224;-38.3547675;11/09/2022;15:00:00;1;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;Não identificado
52080;Praça da República - São Cristóvão, Rio de Janeiro - RJ, Brasil;-22.8974687;-43.218883;11/09/2022;17:00:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52093;Travessa do Panta - Garcia, Salvador - BA, Brasil;-12.9894771;-38.5082266;12/09/2022;02:30:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Disputa;Homicidio/Tentativa
52096;Piedade, Rio de Janeiro - RJ, Brasil;-22.8963027;-43.3126665;11/09/2022;15:00:00;0;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52097;Rua Conde de Bonfim - Tijuca, Rio de Janeiro - RJ, Brasil;-22.9320902;-43.2401161;11/09/2022;21:00:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52099;Jardim Catarina, São Gonçalo - RJ, Brasil;-22.7921669;-42.99979769999999;12/09/2022;13:00:00;1;1;0;2;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;1;1;0;1;Não;0;7 BPM (GAT);Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52100;Morro do Urubu -Pilares, Rio de Janeiro - RJ, Brasil;-22.87690637654757;-43.3026007565918;11/09/2022;02:00:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Disputa;
52101;Complexo do Salgueiro- Salgueiro, São Gonçalo - RJ, Brasil;-22.7847456;-43.0279842;12/09/2022;15:30:00;0;0;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52102;Rua Mamede de Souza - Arsenal, São Gonçalo - RJ, Brasil;-22.857478;-43.008972;12/09/2022;16:20:00;0;0;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52103;Morro da Menezes- Praça Seca, Rio de Janeiro - RJ, Brasil;-22.894949499493254;-43.34183581370851;12/09/2022;16:47:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52105;Estrada do colégio - Estrada do Colégio - Colégio, Rio de Janeiro - RJ, Brasil;-22.8374558;-43.3321124;12/09/2022;21:09:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52106;Av. Cel. Phidias Távora- Pavuna, Rio de Janeiro - RJ, 21535-510, Brasil;-22.805184971030986;-43.33341061630249;12/09/2022;17:00:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52107;1a Travessa Lídio dos Santos, 1a, Fazenda Grande do Retiro, Salvador - Bahia, Brasil;-12.941904302066673;-38.48269544541835;13/09/2022;00:01:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Disputa;
52108;Morro da Mineira-Catumbi, Rio de Janeiro - RJ, Brasil;-22.91865527667434;-43.19868347121601;13/09/2022;05:42:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;4 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
52109;"Estrada do Coco - Abrantes, Camaçari -  BA, Brasil ";-12.850743560060732;-38.28188783769531;13/09/2022;05:00:00;1;3;0;0;0;5;272;Camaçari;2905701;camaçariense;242970;78466;309.70;Bahia;BA;29;3;0;0;0;Sim;3;CIPE;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Perseguição;Ação policial;
52112;Primeira Travessa da Mangueira - Botafogo, Dias d'Ávila - BA, Brasil;-12.6201901;-38.3048922;12/09/2022;15:00:00;1;1;0;0;0;5;;;;;;;;Bahia;BA;29;1;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52113;Vila Kennedy - Bangu, Rio de Janeiro - RJ, Brasil;-22.8604006;-43.4884116;13/09/2022;06:30:00;1;3;0;3;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;3;3;0;0;Sim;3;14 BPM, 18 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
52114;Rua 7 - Campos Elíseos, Duque de Caxias - RJ, Brasil;-22.7057996;-43.2771096;13/09/2022;09:38:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52115;Rodovia Washington Luíz - Pilar, Duque de Caxias - RJ, Brasil;-22.6994246;-43.2896851;12/09/2022;22:00:00;1;0;0;1;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;15 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo de cargas;Ação policial
52116;Morro da Força- Portão do Rosa, São Gonçalo - RJ, Brasil;-22.8020996;-43.0451821;12/09/2022;21:00:00;1;1;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Perseguição;Ação policial;
52117;Morro do São Carlos-Estácio, Rio de Janeiro - RJ, 20250-053, Brasil;-22.92014913864477;-43.202511364804074;13/09/2022;08:00:00;1;0;0;2;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;2;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
52118;Tancredo Neves, Salvador - BA, Brasil;-12.9438308;-38.4496208;13/09/2022;10:00:00;1;0;0;0;1;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;0;Não;0;PM;Sim;;Em serviço;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52119;Rua Barão de Macaúbas - Macaúbas, Salvador - BA, Brasil;-12.965625;-38.4971089;12/09/2022;21:00:00;0;0;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Homicidio/Tentativa
52120;COMPLEXO DA MANGUEIRINHA -Vila Centenario, Duque de Caxias - RJ, Brasil;-22.7779796;-43.3198345;13/09/2022;14:02:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52121;COMPLEXO DA MANGUEIRINHA-Vila Centenario, Duque de Caxias - RJ, Brasil;-22.7779796;-43.3198345;13/09/2022;14:56:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52122;Posto Alphaville - Avenida Luís Viana Filho - Paralela, Salvador - BA, Brasil;-12.9375492;-38.3977948;12/09/2022;15:00:00;1;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;Homicidio/Tentativa
52123;Parque Sao Vicente, Belford Roxo - RJ, Brasil;-22.7218733;-43.3683597;12/09/2022;02:00:00;0;0;0;1;0;19;3602;Belford Roxo;3300456;belford-roxense;469332;7782;6.03;Rio de Janeiro;RJ;33;0;0;0;1;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Sim;0;;1;Feminicídio/tentativa;Não;0;;0;;Não;;;;Feminicídio/tentativa;Homicidio/Tentativa;
52124;COMPLEXO DA MANGUEIRINHA -Vila Centenario, Duque de Caxias - RJ, Brasil;-22.7779796;-43.3198345;13/09/2022;15:50:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52126;Comunidade do Engenho- Engenho, Itaguaí - RJ, 23820-520, Brasil;-22.8617487;-43.7862297;13/09/2022;16:14:00;1;0;0;1;0;19;3623;Itaguaí;3302007;itaguaiense;109091;27588;395.50;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52128;Favela do Brejal- Jardim Bom Retiro, São Gonçalo - RJ, 24722-360, Brasil;-22.796895;-42.9612352;13/09/2022;16:12:00;1;0;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
52129;Parque Lafaiete, Duque de Caxias - RJ, Brasil;-22.7916421;-43.3270517;13/09/2022;17:04:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52130;Engenheiro Pedreira, Japeri - RJ, Brasil;-22.6782533;-43.6063309;13/09/2022;20:43:00;0;0;0;0;0;19;3628;Japeri;3302270;japeriense;95492;8187;1.17;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52131;Avenida São Paulo - Pernambués, Salvador - BA, Brasil;-12.97236;-38.4558067;13/09/2022;19:30:00;1;0;1;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Sim;Não identificado;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
52132;R. Vila Verde - São Cristóvão, Salvador - BA, Brasil;-12.9085072;-38.3769271;13/09/2022;20:15:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;Não identificado
52133;Rua Betim, 2, Castelo Branco, Salvador - Bahia, Brasil;-12.904757497981068;-38.433685787022114;14/09/2022;00:26:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
52134;Cavalcante, Rio de Janeiro - RJ, Brasil;-22.8699047;-43.3160716;14/09/2022;05:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52135;Morro do Juramentinho-Tomás Coelho, Rio de Janeiro - RJ, Brasil;-22.8610324;-43.3015747;14/09/2022;02:26:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
52136;Largo da Vitória - Vitória, Salvador - BA, Brasil;-12.996381132086894;-38.526686485705575;13/09/2022;23:00:00;0;1;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
52137;Rua 14 de Julho - Periperi, Salvador - BA, Brasil;-12.8601386;-38.4736713;10/09/2022;19:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Briga;Homicidio/Tentativa
